1,16.575,24.475,23.1,37.95,36.4,13.85,16.025,24.35,26.003,8.0016,5.9107,0.70123,0.040506,0.34786
1,21.783,26.3,18.208,34.467,35.167,14.333,14.042,24.333,25.847,7.6902,6.2574,0.70537,0.045426,0.34822
1,17.767,24.217,11.617,36.8,37.092,13.058,15.208,22.108,25.507,7.721,6.7596,0.70933,0.050537,0.34852
1,16.225,20.1,12.025,39.625,30.275,9.475,15.35,19.925,25.235,7.7955,7.1789,0.71301,0.055925,0.34878
1,16.817,27.85,16.642,46.442,25.3,11.925,21.642,18.858,24.95,7.529,7.6227,0.71645,0.061441,0.349
1,12.65,28.692,14.158,35.167,17.55,13.433,19.117,17.667,23.942,7.4535,7.811,0.71952,0.067159,0.34922
1,17.125,26.6,13.775,37.75,21.15,12.925,23.55,18.1,23.323,7.6498,8.0896,0.72232,0.073174,0.34943
3,20.675,24.658,18.925,46.983,27.008,16.025,19.117,20.225,22.146,7.7658,8.0609,0.72487,0.079419,0.34965
3,18.142,30.475,22.883,45.908,25.733,13.408,18.7,19.8,20.433,7.511,7.9214,0.72703,0.085433,0.34982
3,16.925,37.95,20.675,48.45,24.7,10.425,20.825,14.25,18.366,7.1553,7.6535,0.72877,0.091143,0.3499
3,25.175,29.758,15.942,53.517,30.225,10.175,19.308,13.208,15.916,6.7076,7.5772,0.72999,0.096445,0.34987
3,32.533,22.258,17.575,50.825,32,10.192,11.617,20.017,14.234,6.2438,7.3167,0.73091,0.10132,0.34972
3,23.825,19.5,17.9,43.325,23.05,9.425,12.75,22.8,12.577,5.9936,7.0699,0.73156,0.1057,0.34947
3,18.225,20.392,17.1,41.733,16.325,6.25,9.8167,22.733,12.014,5.7876,6.7049,0.73216,0.10977,0.34912
3,11.325,17.3,17.125,47.05,18.392,6.2333,5.65,12.617,9.8138,5.5661,6.1861,0.73246,0.11337,0.34884
3,14.55,21.4,15.3,42.3,22.6,5.825,4.875,14.95,8.3793,5.4035,5.8766,0.73242,0.1166,0.34863
3,14.283,24.333,17.417,36.05,18.725,7.4,5.025,13.942,7.2434,5.2365,5.5255,0.73222,0.11959,0.34842
3,14.55,20.083,17.325,22.333,20.008,8.9417,7.6917,15.317,6.8222,4.9182,5.4936,0.73199,0.12248,0.34804
3,15.05,17.625,14.575,20.95,15.35,9.275,9.15,13.95,7.2688,4.5143,5.5281,0.73207,0.12543,0.34739
3,13.592,13.617,9.8417,28.308,14.133,7.4667,7.5083,16.275,7.3473,4.9972,5.4439,0.73218,0.12839,0.34682
3,13.867,16.558,10.783,37.867,17.533,7.4167,6.3917,21.317,8.1395,6.0249,5.4249,0.73236,0.13157,0.3465
3,15.95,17.3,7.6,37.175,18.575,6.925,6.85,24.15,9.3008,7.3355,5.2627,0.73264,0.13511,0.3465
3,18.425,15.275,9.3,36.358,19.892,9.9917,10.017,18,9.9737,8.5122,4.9771,0.73302,0.13901,0.34679
3,17.617,17.85,11.392,43.15,20.542,9.85,8.95,11.317,10.276,9.0322,4.4912,0.73349,0.14311,0.3473
3,15.075,14.025,12.375,43.375,18.4,7.85,10.6,13.175,10.282,9.0623,4.1951,0.73407,0.1472,0.34793
3,13.733,10.3,13.083,25.283,23.6,10.083,11.283,15.267,10.663,9.0486,3.92,0.73475,0.15123,0.34863
3,10.675,10.85,11.708,27.608,22.933,8.7583,8.15,13.625,10.615,9.1745,3.5835,0.73541,0.15518,0.34943
3,12.05,13.65,11.3,36.375,19.65,8.8,5.95,14.075,10.616,9.2691,3.402,0.73604,0.15911,0.35027
3,14.233,16.967,8.3667,43.175,18.533,6.4167,7.1,12.083,10.156,9.1945,3.2863,0.7366,0.16296,0.35113
3,14.875,13.6,9.9667,55.958,18.567,6.675,6.575,10.125,10.153,9.2535,3.1991,0.73714,0.16674,0.352
3,14.875,16.925,14.025,54.275,21.575,9.95,8.525,15.075,10.275,9.1859,3.141,0.7377,0.1705,0.3529
3,11.458,15.733,15.933,39.8,17.358,13.517,8.3083,17.5,10.335,9.0378,3.0907,0.73826,0.17429,0.35384
3,14.183,21.55,14.558,34.542,21.2,11.292,9.6,24.45,10.196,8.8543,2.9788,0.73876,0.17808,0.35485
3,14.375,30.15,9.55,33.925,23.075,13.725,9.45,25.725,10.109,8.7848,2.8633,0.73925,0.18181,0.3559
3,16.7,30.008,17.542,45.25,38.517,18.8,10.283,25.108,9.5064,8.753,2.6176,0.73977,0.18527,0.3568
3,24.167,28.875,22.292,56.367,41.092,18.692,11.05,30.667,9.353,8.9243,2.4354,0.74041,0.18847,0.35752
3,30.975,29.975,22.475,56.25,40.65,18.45,16.5,34.3,9.1803,8.667,2.1674,0.74112,0.19148,0.35813
3,29.55,37.808,31.85,63.067,31.592,16.567,25.225,23.4,8.8081,8.2654,1.9861,0.74181,0.19426,0.35868
3,35.158,32.992,30.8,55.392,25.342,15.5,26.667,16.45,8.3508,7.5384,1.8898,0.74248,0.19685,0.35905
3,33.525,31.1,29.025,51.675,27.025,13.3,20.625,16.975,7.6045,6.3738,1.6979,0.74314,0.19908,0.35917
3,29.858,24.95,25.842,56.817,29.892,15.408,19.808,18.475,6.4223,5.0557,1.5363,0.7438,0.2008,0.35896
3,20.342,24.692,24.075,45.242,23.725,14.017,20.408,19.175,5.9791,3.9214,1.467,0.74435,0.20192,0.35841
3,19.75,22.375,22.2,31.925,16.125,13.025,28.7,21.575,7.0123,3.2525,1.6258,0.74461,0.20245,0.3578
3,17.558,29.883,25.108,29.375,19.592,15.325,35.1,27.733,8.9609,3.2305,1.9669,0.74434,0.20268,0.3573
3,20.875,22.75,20.75,26.917,20.142,14.108,36.375,29.283,9.0332,3.3965,2.0428,0.74385,0.20275,0.35678
3,20.775,23.55,15.35,27.95,18.325,13.825,29.175,29.5,11.401,3.3316,2.3197,0.74294,0.20232,0.35623
3,20.192,19.117,13.492,30.358,21.442,16.617,18.742,21.408,13.119,3.1975,3.1963,0.74138,0.20148,0.35579
3,15.9,25.075,13.583,33.333,19.942,14.875,30.125,20.85,13.788,3.8025,4.3737,0.73942,0.20064,0.35551
3,14.425,21.95,13.375,31.05,23.625,13.4,39.9,20.15,14.789,4.3023,5.7701,0.73706,0.20002,0.35529
3,16.367,16.383,13.758,28.842,27.683,15.4,37.217,21.533,15.818,4.795,7.1027,0.73423,0.19968,0.35505
3,15.492,11.342,15.7,24.267,24.233,15.433,28.042,21.133,16.299,4.8709,8.1613,0.73103,0.19967,0.35459
3,13.475,9.55,16.5,22.125,24.3,16.375,27.9,20.775,16.779,5.7521,8.7914,0.7276,0.19976,0.35373
3,14.7,12.425,19.95,35.267,29.442,15.85,28.842,16.225,17.578,7.463,9.859,0.72396,0.19985,0.35214
3,15.025,15.558,21.625,42.858,30.667,13.775,34.567,17.9,18.672,9.9751,11.083,0.72013,0.19982,0.34953
3,13.85,20.275,19.975,37.85,26.675,12.825,39.075,24.875,20.321,12.229,11.651,0.71597,0.19928,0.34627
3,14.5,19.15,20.958,32.85,24.617,14.25,39.9,24.317,21.466,13.711,12.604,0.71165,0.1979,0.34296
3,12.292,16.108,23.533,36,29.883,15.975,35.533,20.125,22.163,14.38,14.386,0.70726,0.19563,0.34006
1,13.7,14.3,25.525,35.575,35.05,20.4,35.425,20.75,22.5,14.741,15.951,0.70284,0.19253,0.33769
1,12.55,11.9,30.058,40.883,36.5,16.658,35.358,22.325,22.613,15.082,16.838,0.69841,0.18885,0.33568
1,11.558,11.883,30.975,43.225,42.675,15.492,35.275,24.617,22.936,15.501,17.132,0.69393,0.18475,0.33382
1,11.825,16.275,29.775,46.55,36.025,14.425,28.775,26.775,22.7,15.68,17.241,0.68947,0.18038,0.33209
1,12.625,16.75,26.717,43.342,24.85,14.617,35.508,23.733,21.547,15.918,17.422,0.68523,0.17594,0.33033
1,14.017,19.475,21.742,38.833,22.833,15.558,35.325,16.508,19.312,16.305,17.283,0.68152,0.17147,0.32841
1,10.525,18.6,19.825,35.1,27.975,20.55,27.95,15.625,19.167,16.538,17.576,0.67802,0.16679,0.32647
1,9.0583,16.942,22.3,26.258,29.133,15.417,23.325,16.283,16.903,16.68,17.781,0.67483,0.16212,0.32457
1,10.883,20.842,29.108,27.833,20.658,11.708,31.267,23.825,14.212,17.134,17.198,0.67235,0.15751,0.32246
1,11.275,17.8,27.35,29.6,23.95,13.5,38.775,26.4,13.267,16.841,16.176,0.67028,0.15269,0.32019
1,10.375,15.067,25.767,27.983,24.15,12.467,40.217,22.95,12.422,16.473,14.874,0.66858,0.14748,0.31788
1,7.025,13.733,25.417,34.267,34.1,17.625,45.983,22.258,11.449,16.237,13.681,0.66727,0.14184,0.31559
1,9.025,11.85,27.1,42.025,33.125,14.85,44.075,23.225,11,16.338,12.798,0.66625,0.13567,0.3135
1,10.592,12.858,25.492,37.333,33.825,14.992,33.6,26.642,10.715,15.843,12.419,0.66535,0.12913,0.31186
1,9.4917,16.1,27.892,44.525,35.358,13.883,20.633,17.583,10.08,14.508,11.722,0.66458,0.1224,0.31091
1,7.975,18.875,19.775,45.325,33.275,15.075,20.4,15.9,9.2826,12.09,10.613,0.66393,0.11559,0.31101
1,9.3417,23.092,14.917,44.775,30.833,18.675,16.783,15.25,7.6265,9.2805,9.9857,0.66344,0.10915,0.31209
1,8.35,19.042,17.242,48.4,38.333,20.692,14.717,20.25,6.5239,7.3963,9.236,0.66311,0.10353,0.31352
1,14.4,19.075,20.475,40.275,38.1,23.15,16.825,24.225,5.691,6.6771,7.535,0.66283,0.098887,0.31465
1,19.667,23.617,19.825,31.467,33.8,24.883,15.642,26.517,5.4904,6.3523,5.921,0.66263,0.09517,0.31524
1,14.542,26.033,20.425,32.742,45.267,29.508,20.883,27.825,5.8724,6.0442,5.0493,0.66256,0.092177,0.31545
1,12.175,20.675,16,35,46.625,32.35,26.55,27.55,6.8463,5.6443,4.7813,0.66275,0.089805,0.31547
1,25.883,19.358,17.233,40.517,41.85,30.108,27.408,22.883,8.4773,5.6016,4.829,0.66334,0.0881,0.31547
1,31.742,18.375,19.967,39.55,44.058,30.583,24.85,23.158,10.469,5.9258,4.8797,0.66439,0.087143,0.31545
1,33.975,24.6,24.075,44.575,55.325,28.425,20.5,24.525,12.554,6.3225,5.218,0.66583,0.087022,0.31543
1,32.817,23.167,28.375,44.417,59.142,26.167,20.017,23.767,14.622,6.7401,5.1238,0.66778,0.087801,0.31543
1,27.917,22.833,27.583,41.308,51.1,25.633,18.117,24.742,15.936,6.938,4.7619,0.66994,0.089288,0.31549
1,22.125,21.325,12.35,32.825,40.825,27.325,16.45,22.575,17.829,6.8697,4.5945,0.67242,0.091366,0.31568
1,15.633,16.833,9.925,33.783,41.375,26.258,17.342,23.533,19.709,6.8757,4.6993,0.67523,0.094002,0.31586
1,17.158,17.267,15.042,32.775,31.642,17.225,16.658,17.267,21.022,7.5132,4.9591,0.67852,0.09702,0.31558
1,24.6,19.075,21.2,44.075,38.75,14.375,19.425,18.35,22.571,8.4117,5.6879,0.68197,0.10063,0.31534
1,29.167,17.55,18.883,47.942,41.242,18.958,16.083,15.642,23.824,8.7411,5.8775,0.6857,0.10494,0.3152
1,35.867,16.6,16.658,44.542,46.133,17.858,17,16.825,24.397,8.7873,5.8171,0.68966,0.10962,0.31497
1,27.775,16.3,19.125,29.55,30.625,13.375,25.1,20.35,25.237,8.7326,5.741,0.69396,0.11457,0.31458
1,23.1,18.608,16.333,34.975,30.042,13.258,31.35,17.45,26.302,8.824,6.3976,0.69845,0.12006,0.31401
1,29.492,20.783,15.475,40.975,28.325,15.4,28.475,12.717,27.46,9.2271,7.6697,0.70309,0.12634,0.31315
1,26.125,27.65,16.075,43.75,33.7,19.475,37.025,18.8,27.996,9.4785,9.4738,0.70769,0.13339,0.31185
1,22.425,29.992,17.625,48.908,34.558,19.433,39.35,22.625,28.204,9.4563,11.148,0.71218,0.14096,0.31012
1,22.617,27.3,13.35,46.175,33.308,16.817,25.033,22.45,28.185,9.796,13.203,0.71656,0.14898,0.30784
1,22.2,16.175,12.525,46.425,26.075,16.475,31.775,22,27.695,9.8971,15.113,0.7206,0.1574,0.30511
1,15.092,14.758,11.075,43.792,22.917,15.133,23.783,19.4,26.819,10.145,16.637,0.7241,0.16609,0.30223
1,15.417,15.758,10.492,33.725,18.358,10.533,16.75,11.842,25.166,10.41,17.645,0.72698,0.17488,0.29933
1,12.9,16.25,9.35,32.2,19.2,10.925,14.475,11.45,23.333,10.479,18.172,0.72917,0.18358,0.29642
1,11.408,12.975,9.85,37.283,22.158,10.6,12.133,11.375,21.29,10.281,18.026,0.7308,0.192,0.29357
1,10.533,6.0583,7.4083,37.733,22.717,9.575,9.4833,9.7083,18.661,9.8615,17.839,0.73187,0.19992,0.29082
1,8.2,5.825,9,41.375,18.2,9.55,10.1,10.125,17.426,9.315,18.158,0.73273,0.20739,0.28809
1,6.775,5.875,12.992,39.367,23.542,14.033,10.65,11.725,16.104,9.0247,18.518,0.73319,0.21445,0.28545
1,11.758,7.45,16.083,33.333,23.633,19.117,8,13.742,16.076,8.8267,19.161,0.73301,0.22082,0.28323
1,13.075,8.675,19.025,32.75,34.825,23.45,7.1,13.5,16.383,8.341,20.073,0.73203,0.22638,0.28196
1,14.95,10.567,17.25,36.367,38.05,19.517,7.7333,13.2,18.655,7.3764,21.119,0.7303,0.23075,0.28146
1,12.592,12.558,16.583,34.575,33.208,16.908,9.325,16.608,18.779,6.6782,23.068,0.7279,0.23361,0.28161
1,9.675,11.525,13.45,32.575,38.525,20.575,12.15,17.825,17.988,7.2582,24.717,0.72551,0.23557,0.28205
1,18.283,16.092,16.825,29.317,47.067,18.333,17.275,17.983,16.863,8.2433,26.302,0.72305,0.23685,0.28263
1,26.967,17.9,15.808,23.217,31.317,11.433,22.883,13.708,15.786,9.3949,26.679,0.72061,0.23724,0.28324
1,28.05,18.075,14.675,21.775,28.725,12.4,24.6,17.4,14.605,10.574,26.095,0.71824,0.2365,0.2838
1,22.333,17.558,16.025,21.575,30.583,11.642,26.875,22.15,13.933,11.684,24.791,0.71609,0.23456,0.28444
1,13.125,14.55,13.875,26.575,29.375,11.025,33.083,23.242,13.987,13.124,23.412,0.71413,0.23159,0.28521
1,20.8,15.925,12.025,24.85,21.225,11.175,36.9,26.575,14.355,13.971,21.66,0.71216,0.22759,0.28632
1,26.617,21.808,11.208,17.875,14.442,9.1333,49.85,31.5,15.532,14.798,19.72,0.71019,0.22258,0.28782
1,20.35,19.417,10.8,7.1417,8.5417,9.5083,65.1,35.8,17.341,15.376,18.182,0.70809,0.21672,0.28941
1,21.825,15.325,9.35,8.85,6.225,7.525,53.9,28.725,18.188,15.818,16.951,0.70597,0.21007,0.29087
1,15.733,11.383,11.408,15.183,9.5,15.783,33.817,20.975,18.224,15.859,15.999,0.70404,0.20267,0.29222
1,10.55,7.9,12.775,17.067,12.808,16.858,15.45,10.417,18.323,15.346,15.64,0.70225,0.19477,0.29355
1,6.575,7.7,16.55,23.4,20.6,10.85,9.4,6,19.074,16.233,15.865,0.70021,0.18677,0.29514
1,5.7167,8.05,15.267,25.358,19.308,6.6583,5.6417,4.7333,19.779,19.693,16.271,0.69746,0.17946,0.29736
3,4.35,8.475,10.625,20.833,20.925,7.6667,3.5167,2.2667,21.243,26.137,16.712,0.69418,0.17401,0.30067
3,4.75,10.75,9.375,18.775,20.85,7.875,3.95,3.175,22.793,31.433,16.249,0.69118,0.17071,0.30474
3,5.875,11.958,9.4417,14.525,16.5,10.2,15.042,8.5833,21.821,37.535,15.772,0.68784,0.16951,0.30955
3,7.4417,11.6,9.125,20.433,11.908,9.0333,17.1,11.475,20.593,43.812,16.824,0.68384,0.16984,0.31578
3,6.525,8.775,16.575,25,15.4,8.225,16.25,13.975,20.801,50.446,19.969,0.67912,0.17112,0.32401
3,10.35,9.0917,18.358,24.542,17.7,8.9167,13.533,20.117,22.263,55.404,25.401,0.67341,0.17253,0.33486
3,10.708,13.633,13.975,34.958,26.9,14.333,16.508,18.108,22.433,57.326,29.964,0.66732,0.17378,0.34783
3,12.75,16.875,12.9,34.075,28.4,15.7,26.175,17.975,23.763,57.095,32.727,0.66111,0.17479,0.36209
3,12.75,18.292,11.908,22.225,32.067,19.158,36.533,17.117,26.281,56.226,33.601,0.65469,0.17522,0.37711
3,18.525,19.583,10.058,20.95,35.125,17.225,33.708,18.475,29.2,55.755,34.202,0.64774,0.17545,0.39222
3,22.55,29.925,11.575,16.875,22.725,14.575,24.95,18.825,29.48,54.974,35.288,0.64065,0.17604,0.40721
4,28.883,39.883,14,17.6,25.4,12.533,24.217,16.283,29.973,54.692,35.953,0.63345,0.17714,0.422
4,21.3,27.708,12.2,26.525,27.458,11.817,20.25,18.308,30.717,54.731,36.296,0.62619,0.1783,0.43666
4,13.7,25.65,13.2,32.125,28.3,10.8,25.675,22.925,29.781,54.977,36.627,0.6192,0.17945,0.45116
4,12.9,31.917,13.367,28.567,29.8,13.483,27.158,17.9,28.883,54.312,36.958,0.61243,0.18084,0.46572
4,15.658,30.442,15.733,43.733,42.767,18.342,25.817,19.492,28.533,53.732,37.965,0.60566,0.18284,0.48025
4,17.975,25.475,14.225,47.55,39.6,21.975,30.6,18.325,28.988,53.813,38.671,0.59887,0.18542,0.49462
4,15.833,14.983,12.825,50.908,39.383,23.8,23.575,17.45,28.632,52.934,38.851,0.59234,0.18825,0.50862
4,14.075,14.675,11.592,64.058,37.883,14.917,23.633,20.692,27.934,49.742,38.232,0.58638,0.19044,0.52195
4,17.425,13.975,12.675,60.925,34.525,10.925,27.8,23.65,26.948,43.751,37.98,0.58102,0.191,0.53432
4,24.892,16.258,13.908,42.917,28.225,7.7167,28.625,19.267,24.092,38.134,37.991,0.57586,0.18977,0.54559
4,18.258,12.317,13.592,40.717,22.233,8.0333,16.358,10.075,23.102,31.912,37.895,0.57127,0.18677,0.55575
4,7.05,9.15,11.55,40.5,18.125,12.375,17.2,9.725,21.725,25.608,36.176,0.56795,0.18274,0.56412
4,6.2333,10.283,10.875,50.333,21.358,11.717,27.075,14.142,19.118,19.233,31.421,0.56612,0.17838,0.56995
4,8.65,8.3833,11.992,47.483,19.333,11.425,26.625,14.758,17.188,13.648,24.28,0.5655,0.17411,0.57273
4,10.35,11.7,13.125,40.325,32.15,16.75,20.35,11.85,17.721,11.113,17.666,0.56554,0.17039,0.57294
4,11.683,12.942,10.258,33.592,37.85,23.258,24.4,12.408,17.938,10.707,13.838,0.56599,0.16743,0.57147
1,9.7667,12.983,13,34.4,34.883,24.308,25.125,12.392,17.004,10.937,11.835,0.56699,0.16583,0.56896
1,9.55,16.125,11.15,22.15,22.225,18.85,22.175,13.55,15.695,10.157,11.407,0.56853,0.16538,0.56644
1,13.05,27.875,12.408,21.267,25.733,17.742,24.325,19.267,17.464,9.3769,10.85,0.57061,0.16575,0.56423
1,16.917,27.567,11.808,29.633,30.408,17.95,25.6,18.075,17.862,8.7268,10.755,0.57306,0.16643,0.56231
1,16.35,18.85,10.225,34.65,32.25,16.275,22.85,12.225,18.275,7.9885,11.937,0.57611,0.16778,0.56059
