timestamp,x,y,z
1523946832764340,11.0625,1.3125,-7.625
1523946832780383,9.5,-0.25,-7.875
1523946832801443,13.875,-0.25,-7.8125
1523946832824499,14.4375,-0.9375,-8
1523946832846560,11.4375,-1.6875,-8
1523946832861609,8.3125,-2.125,-7.3125
1523946832884667,8.375,-2.375,-10.8125
1523946832906718,13.4375,-3.5625,-12.9375
1523946832921759,18.5,-1.9375,-12.5625
1523946832943816,18.375,-1.125,-13.125
1523946832966881,14.75,-1.6875,-13.75
1523946832981918,16.0625,-1.125,-13.3125
1523946833003978,17.5,0.1875,-12.6875
1523946833027040,20.3125,0.0625,-12.875
1523946833042078,19.625,0.375,-10.4375
1523946833064138,15.125,0.75,-8.75
1523946833086200,10.6875,1.0625,-8.125
1523946833101236,10.375,1.625,-6.875
1523946833124299,7.5,1.875,-6.625
1523946833146357,4.125,2.1875,-6.375
1523946833161401,4.9375,3.375,-6.8125
1523946833184457,4.6875,4.6875,-7.0625
1523946833206515,1.6875,6.125,-7.5
1523946833221556,0.3125,7.4375,-7.3125
1523946833244617,0.875,7,-8.6875
1523946833266679,5.3125,7.4375,-10.125
1523946833281718,6.9375,8.0625,-8.375
1523946833303774,4.8125,8.4375,-5.125
1523946833326835,4.0625,7.9375,-1.3125
1523946833341876,4.0625,7.625,1.875
1523946833363934,4.8125,7.1875,3.5
1523946833386996,4.3125,8.1875,4.1875
1523946833403037,5.6875,7.125,6.375
1523946833424094,4.5,5.9375,8.25
1523946833446152,1.8125,5.5625,6.9375
1523946833463198,5.9375,3.9375,8.0625
1523946833484253,3.625,4.4375,7.8125
1523946833506313,-3.25,4.6875,7.8125
1523946833523369,-3.125,3.4375,6.0625
1523946833544415,4.8125,2.625,5.0625
1523946833566475,2.25,2.4375,2.875
1523946833583518,-3.9375,1.75,0.1875
1523946833604574,-1.75,1.5,-1.6875
1523946833634656,-0.25,0.8125,-2.9375
1523946833642675,-2.9375,1.25,-4.25
1523946833665740,-3.9375,1.25,-5.125
1523946833686793,-4.125,1.5,-7.0625
1523946833702834,-3.375,3.4375,-9.1875
1523946833723892,-0.5,4.625,-9.875
1523946833746955,-2.0625,5.25,-9.125
1523946833762994,-3.0625,6,-9.25
1523946833784050,-0.5,7.1875,-11.0625
1523946833806109,1.5,7.875,-12.5
1523946833823156,-0.9375,7.6875,-12.1875
1523946833844214,-1.125,7.0625,-9.8125
1523946833866271,1.25,7.25,-8.8125
1523946833883318,3.25,7.9375,-6.5625
1523946833904371,2.3125,7.75,-4.1875
1523946833926429,-1.25,7.375,-2.3125
1523946833942471,-0.375,7.75,-1.875
1523946833964531,1.875,8.5,-0.375
1523946833986589,3.875,8.0625,1.875
1523946834002632,4.0625,7,3.0625
1523946834023688,2.5625,5.75,3.8125
1523946834046751,-0.0625,4.875,3.875
1523946834062793,-1.125,3.5625,5.0625
1523946834083850,3.1875,2.1875,5.5625
1523946834106908,4.375,1.1875,5.25
1523946834121949,1.25,0.5625,4.6875
1523946834144022,-0.25,0.1875,3.8125
1523946834167069,2.1875,0.5,4.0625
1523946834182109,1.5625,1.625,3.9375
1523946834204168,0.625,2.1875,4.4375
1523946834226226,-0.125,2.4375,5.0625
1523946834242269,-2.5,2.6875,5.25
1523946834265334,-2.75,3.0625,5.375
1523946834286387,-0.5625,2.4375,5.5625
1523946834302429,-1.0625,1.6875,5.625
1523946834325490,-3,1.875,5.25
1523946834346545,-3.75,1.25,4.6875
1523946834362591,-3.125,0.75,4.0625
1523946834385652,-1.875,0.1875,3.625
1523946834406706,0.0625,-0.375,3.625
1523946834422748,-0.1875,-0.1875,3.0625
1523946834445810,-1.625,-0.3125,3.6875
1523946834466867,-2,-0.875,4.75
1523946834482910,-1.1875,-1.1875,4.875
1523946834505970,-0.625,-0.9375,5.125
1523946834527029,-0.4375,-0.5,6.125
1523946834542067,-0.75,0.0625,6.25
1523946834565128,-1.375,-0.1875,6.5625
1523946834586183,-0.8125,-0.4375,6.875
1523946834602225,0.125,-0.1875,6.6875
1523946834625286,0.1875,-0.125,6.9375
1523946834646344,0.1875,0.25,6.25
1523946834669404,2.375,0.4375,6
1523946834685446,2.875,0.9375,5.875
1523946834706504,0.9375,1.125,5.1875
1523946834729564,-0.3125,1.25,4.1875
1523946834745606,0.375,0.75,3.625
1523946834766664,1.8125,0.6875,2.625
1523946834788723,3.4375,0.6875,1.8125
1523946834805767,2.9375,0.3125,1.25
1523946834826825,1.9375,0.375,1.75
1523946834848900,1.625,-0.5,2.3125
1523946834865929,3.875,-2.5625,3.4375
1523946834886983,6.8125,-4.75,5
1523946834909042,10.8125,-6,8.3125
1523946834925083,16.75,-6.5,12.375
1523946834947150,-59.6875,-173.625,-233.563
1523946834969202,465.813,148.875,-55.0625
1523946834985246,-117.188,-37,-96.25
1523946835006300,-361.188,-45.1875,107.813
1523946835029360,-35.625,11.75,48.0625
1523946835045406,4.4375,11.8125,-26.6875
1523946835066459,54.5,-17.3125,-7.5625
1523946835089522,60.5,-13.25,1.9375
1523946835104561,-13.4375,1.75,0.1875
1523946835126625,-1.25,4.0625,14.4375
1523946835148683,-12.5,9.5625,24.6875
1523946835164720,-7.75,12.625,19.3125
1523946835186780,-16.3125,12.0625,24.0625
1523946835208838,-8.25,6.4375,19.1875
1523946835224881,-7.8125,3.125,16.4375
1523946835247945,-3.875,-0.625,10.875
1523946835268999,2.625,-4.25,8.5
1523946835285042,0,-6,4.875
1523946835308101,-5.0625,-7.4375,1.125
1523946835329159,-5.875,-8.3125,-0.5625
1523946835345202,-4.3125,-9.125,-1
1523946835368263,-4.25,-8.9375,-1
1523946835389320,-5.5,-8.25,-2.125
1523946835404357,-6.9375,-6.9375,-3.5
1523946835428424,-10.5,-5.6875,-4.5625
1523946835449479,-14.375,-4.125,-5.25
1523946835464521,-15.125,-3.125,-5.4375
1523946835487581,-15.8125,-1.3125,-6.875
1523946835516664,-19.4375,-0.6875,-8.75
1523946835524677,-19.5625,-0.6875,-10.25
1523946835547742,-16.125,0,-12.9375
1523946835568796,-11.8125,-0.0625,-14.0625
1523946835584838,-7.75,-0.8125,-14.125
1523946835607899,-8.375,-2.75,-15.3125
1523946835628956,-10.375,-5.25,-14.4375
1523946835644999,-10.8125,-6.375,-12.4375
1523946835668060,-6.375,-4.875,-12.4375
1523946835689116,-0.3125,-4,-12
1523946835705158,3.8125,-2.75,-11.3125
1523946835728219,4.4375,-0.3125,-9.5
1523946835749276,0.75,-1.5625,-5.9375
1523946835765318,4.4375,-4.4375,-2.375
1523946835788378,4.5,-6,-2.1875
1523946835809440,3.8125,-8.625,-1
1523946835825488,5.5,-10.625,1.25
1523946835848540,6.5625,-9.5625,1.375
1523946835869596,4.5,-9.5,0.9375
1523946835884634,4.8125,-10.0625,-0.25
1523946835907697,7.0625,-10.6875,-0.3125
1523946835928752,9,-11.875,-0.875
1523946835944795,9.375,-12.9375,-2.1875
1523946835969861,8.5625,-13.5625,-2.3125
1523946835988912,8.3125,-13.6875,-3
1523946836004956,9.625,-13.5625,-4.3125
1523946836027014,8.375,-12.8125,-5.3125
1523946836049078,4.25,-12,-6.0625
1523946836065114,1.75,-10.625,-5.5
1523946836087172,4.1875,-8.9375,-5.125
1523946836109236,7.125,-6.625,-4.4375
1523946836125278,7.1875,-2.9375,-4.875
1523946836147335,5.4375,-1.3125,-2.375
1523946836169391,2.0625,-2.125,0.4375
1523946836191452,1.75,-4.1875,2
1523946836207493,5.8125,-6.875,2.125
1523946836230556,10.625,-8.5,1.1875
1523946836251613,14,-10.75,0.9375
1523946836267653,13.5,-13.875,1.4375
1523946836290714,9.6875,-16,0.75
1523946836311773,10.8125,-17.3125,-0.9375
1523946836327813,16.6875,-16.9375,-2.6875
1523946836350877,21.5625,-16.4375,-4.25
1523946836371931,18.9375,-15.125,-3.5
1523946836386970,17.875,-13.5625,-3.375
1523946836411034,16.875,-11.75,-3.75
1523946836432094,18.4375,-9.375,-5.375
1523946836447134,18.0625,-7.125,-4.875
1523946836470192,14.875,-6.6875,-3.875
1523946836491251,11.125,-7.125,-4.125
1523946836507290,10.625,-7,-5.1875
1523946836530354,11.5,-7.0625,-6.75
1523946836551409,10.3125,-7.6875,-8.0625
1523946836567450,7.875,-7.5,-7.9375
1523946836590510,5.375,-8.4375,-7.6875
1523946836611567,8.25,-9,-6.3125
1523946836627611,10.6875,-9,-6.0625
1523946836650672,8.875,-8.25,-6.4375
1523946836671728,6,-6.5,-6.6875
1523946836687770,4.375,-4.75,-6
1523946836710832,4.6875,-4.25,-5.75
1523946836730887,4.3125,-3.6875,-5.5625
1523946836746928,3.9375,-3.375,-5.6875
1523946836769989,5.125,-3.8125,-6.5625
1523946836792049,7.8125,-4.6875,-7.4375
1523946836807087,7.8125,-4.9375,-7.25
1523946836831151,4.1875,-5.25,-6.5625
1523946836852206,1.3125,-5.25,-5.875
1523946836867246,4.75,-5.25,-3
1523946836890308,7.625,-4.375,-1.5625
1523946836911367,7.8125,-4.1875,-2
1523946836927407,5.9375,-4.9375,-1.875
1523946836949467,6.75,-5.1875,-2.375
1523946836971526,9.1875,-4.8125,-3.5
1523946836987566,10.125,-4.9375,-2.5
1523946837009625,8.125,-5.0625,-2.375
1523946837031689,4.5,-4.25,-2.9375
1523946837047729,1.625,-5,-2.0625
1523946837069785,4,-4.8125,-1.0625
1523946837091848,6.75,-4.75,-1.125
1523946837107894,8.9375,-5.8125,-0.75
1523946837129947,7.625,-6.6875,-1.1875
1523946837153007,1.4375,-8.1875,-0.9375
1523946837167045,3.375,-11.875,-0.875
1523946837190106,8.0625,-13.8125,-0.8125
1523946837213170,9.25,-14.6875,-1.5
1523946837227204,6.625,-17.1875,-0.375
1523946837250268,5.4375,-17.8125,-1
1523946837273327,8.4375,-17.75,0.3125
1523946837287365,6.25,-15.375,1.8125
1523946837309423,-0.125,-12.125,2.125
1523946837332485,-1.75,-10.0625,4.0625
1523946837347524,-0.8125,-8.875,5.3125
1523946837369582,-0.9375,-7.9375,4.3125
1523946837392645,-1.0625,-8.9375,4.625
1523946837407692,0.75,-9.5,4.25
1523946837429743,-0.1875,-9.5,2.5625
1523946837452803,-0.5,-9,2.5625
1523946837466842,-1.4375,-8.375,3.4375
1523946837489904,-5.8125,-6.125,3.875
1523946837512965,-8.8125,-2.9375,5.0625
1523946837527001,-8.3125,-1.8125,5.9375
1523946837550062,-1.0625,-0.5625,5.375
1523946837573123,-0.125,0.125,3.5
1523946837587160,-6.75,0,2.875
1523946837610222,-9.6875,0.0625,2.625
1523946837633285,-7.5,0.0625,1.75
1523946837654340,-4.4375,0.0625,0.125
1523946837669379,-2.75,-1.4375,0.0625
1523946837693445,-2.4375,-2.375,-0.4375
1523946837715503,0.875,-3.625,-0.125
1523946837729540,3.1875,-4.625,0.375
1523946837752602,4.8125,-2.9375,1.6875
1523946837773663,1.3125,-0.8125,1.625
1523946837789700,1.0625,1.125,3.125
1523946837812764,3.9375,4.0625,3.875
1523946837833818,3,5.25,4.3125
1523946837849860,-1.125,5.5,5.875
1523946837872920,-1.125,6.1875,6.875
1523946837893977,-1.25,6.625,6.6875
1523946837910020,-8.375,6.625,8.3125
1523946837932078,-14.625,8.625,9.3125
1523946837954136,-14.25,10.4375,9.25
1523946837978204,-11.4375,14.1875,7.25
1523946837992239,-13.0625,16.0625,6.8125
1523946838014301,-15.5,16.125,6.9375
1523946838030343,-12.3125,18,4.625
1523946838052399,-11.375,19,4.1875
1523946838074458,-20.5625,19.9375,5.3125
1523946838090504,-26.125,20.375,7.0625
1523946838112559,-19.75,19.8125,6.125
1523946838135619,-7.375,18.9375,4.75
1523946838149657,-5.875,19.4375,2.5
1523946838172717,-17.625,22.625,2.5625
1523946838195782,-28.25,23.6875,4.4375
1523946838209816,-22.875,23,3
1523946838231876,-10.9375,21.375,-0.0625
1523946838255939,-9.1875,21.375,-1.125
1523946838269976,-16.875,22.75,-0.875
1523946838292036,-21.625,22.875,-0.3125
1523946838315098,-12.8125,22.1875,-2
1523946838330136,-5.125,21.5625,-2.625
1523946838352194,-6.1875,19.1875,-2.5625
1523946838375257,-9.4375,19.1875,-0.375
1523946838396316,-12.875,19.875,0.4375
1523946838412356,-8,17.4375,-0.375
1523946838435416,-1.75,18.125,-0.9375
1523946838449454,-1.5625,18.4375,-2.5625
1523946838472515,-3.75,17.125,-1.4375
1523946838495581,-9,18,-0.5
1523946838516633,-9.5,17.75,-0.625
1523946838532674,-7.1875,18.125,-3.3125
1523946838555738,-10.4375,13.25,-4.375
1523946838576795,-8.0625,8.875,-5
1523946838592835,2.875,4.75,-5.0625
1523946838615898,14.4375,-2.125,-6.0625
1523946838636952,23.0625,-6.5,-1.625
1523946838651993,25,-13.625,2.5
1523946838675056,15.0625,-18.4375,4.5
1523946838696111,-5.8125,-14.625,9.4375
1523946838712156,-19.0625,-9.5,12.375
1523946838735214,-8.1875,-3.8125,12.1875
1523946838756269,4.3125,1.8125,6.9375
1523946838772311,0.375,6.25,2.625
1523946838796377,-16.4375,10.875,-1.0625
1523946838816429,-26.8125,13.125,-3.125
1523946838832471,-19.5,12.5625,-3.25
1523946838854530,-6.375,12.4375,-5.3125
1523946838876589,-5.1875,10.4375,-4.4375
1523946838892631,-10,8.875,-1.625
1523946838914692,-13.625,9.625,-1.1875
1523946838936749,-11.75,10,-0.9375
1523946838951790,-11.0625,11.1875,-1.625
1523946838974851,-13.9375,12.0625,-2.8125
1523946838996911,-20.6875,12.625,-2.6875
1523946839011951,-18.75,12.0625,-5
1523946839035010,-14.5,11,-7.3125
1523946839058071,-14.375,10.25,-9.375
1523946839072109,-17.4375,8.75,-7.9375
1523946839095177,-20.0625,10.375,-9.6875
1523946839118231,-22,11.4375,-10.4375
1523946839132269,-23.9375,12.375,-10.75
1523946839155335,-30.6875,14.75,-8.5625
1523946839178394,-30.3125,13.9375,-9.1875
1523946839192429,-27.3125,16.375,-11.125
1523946839214493,-25.75,17.75,-13.6875
1523946839237563,-29.125,17.625,-16.6875
1523946839252589,-29.5,18.25,-18.9375
1523946839274649,-31.1875,16.5625,-19.8125
1523946839299714,-30.8125,16.5625,-20.3125
1523946839318766,-34.875,18,-22.25
1523946839334807,-37.875,19.875,-20.9375
1523946839357870,-35.875,19.5625,-24.625
1523946839378928,-39.625,14.1875,-26.9375
1523946839394967,-42.0625,7.3125,-22.75
1523946839418030,-38.9375,6.8125,-21.625
1523946839439086,-33.5625,6.3125,-17.4375
1523946839455127,-31.125,4.6875,-16.25
1523946839478190,-23.9375,0.8125,-12.375
1523946839499247,-27.75,3.1875,-13.125
1523946839515288,-23.0625,1.75,-8.5625
1523946839538348,-22.4375,1.875,-10.4375
1523946839559405,-19.0625,2.6875,-10.0625
1523946839574445,-15.5625,2.875,-7.875
1523946839597508,-10,1.4375,-4.9375
1523946839619565,-8.1875,2,-2.125
1523946839635606,-9.1875,2,-0.9375
1523946839657666,-11,0.9375,-0.6875
1523946839678723,-7.8125,0.9375,0.125
1523946839694765,0.75,4.4375,-0.3125
1523946839717825,1.125,1.1875,-2.5
1523946839738902,-6.125,1,-3.6875
1523946839754924,-9.375,1.625,-3.625
1523946839777990,-5.75,1.5,-4.5625
1523946839799042,-6.25,-0.3125,-5.8125
1523946839815084,-10,-1.5625,-4.25
1523946839837143,-9.1875,-4.125,-3.6875
1523946839859202,-4,-4.875,-2.125
1523946839875244,-1.875,-4.8125,-4.625
1523946839898308,-2.375,-4,-1.875
1523946839919362,-2.6875,-1.3125,-0.875
1523946839934401,-1.1875,0.75,-0.125
1523946839957463,0.875,3.9375,-1.125
1523946839979523,1.75,4.0625,-0.3125
1523946839994565,-1.5,5.8125,0.8125
1523946840017622,0.0625,6,4.25
1523946840040685,6.3125,6.9375,2.875
1523946840054721,9.4375,3.5625,0.0625
1523946840077788,7.0625,1.25,-4.0625
1523946840100843,3.4375,-1,-5.125
1523946840114881,1.9375,-2.125,-8
1523946840136940,6.75,-1.625,-8.3125
1523946840161008,12.3125,4.3125,-7.3125
1523946840175042,10.3125,5.125,-6.375
1523946840197100,2.125,7.625,-7.5625
1523946840220161,-4.75,9.375,-9.5
1523946840235200,-14.1875,9.8125,-8.875
1523946840257261,-18.375,8.8125,-3.6875
1523946840280323,-16.9375,4.75,-4
1523946840301378,-13.375,5.625,-7.5
1523946840317421,-12.8125,4.5625,-5.8125
1523946840340481,-16.8125,3.375,-7.375
1523946840354519,-16.6875,1.75,-5.75
1523946840377582,-15,-4.375,-3.875
1523946840400642,-14.125,-3.0625,-1.5
1523946840414678,-18.875,-2.75,0.75
1523946840437741,-21.125,-3.6875,3.3125
1523946840460802,-21.375,-4,6.0625
1523946840481858,-19.0625,-4.8125,11.5625
1523946840496898,-17,-3.75,15.5625
1523946840520963,-17.4375,-2.875,22.125
1523946840542019,-13.6875,-2.5,23.375
1523946840557056,-11,-3.75,23.125
1523946840580120,-8.3125,-5.4375,21.5625
1523946840601176,-4.125,-8.1875,20.3125
1523946840617217,1.375,-10.125,16.4375
1523946840640279,4.9375,-11.375,8.25
1523946840661336,4.5625,-12.5625,2.25
1523946840677378,5,-13.3125,-1.6875
1523946840700437,6.3125,-15.375,-2.4375
1523946840721493,11.375,-16,-5.125
1523946840737537,15.875,-15.1875,-11.5625
1523946840759598,14.5,-14,-11.75
1523946840781655,4.3125,-13.4375,-8.6875
1523946840797698,-2.0625,-12.1875,-4.6875
1523946840819755,2,-8.8125,-6
1523946840841815,1.5,-6.6875,-6.125
1523946840856856,-1.75,-4.8125,-3.875
1523946840879917,-6.5,-1.1875,-1.9375
1523946840901973,-2,-1.1875,-2.5
1523946840917015,1.625,-0.8125,-5.8125
1523946840940075,0.8125,-1.6875,-5.5
1523946840963138,-0.625,-1.125,-4.875
1523946840977174,-1.1875,-2.0625,-3.5625
1523946841000238,0.0625,-3.25,-4.125
1523946841023298,-0.4375,-3.6875,-2.8125
1523946841037333,1.875,-3.75,-2.625
1523946841060397,1.9375,-3.3125,-2.3125
1523946841083456,1.4375,-3.5625,-2.0625
1523946841097493,-1.6875,-3.25,-2.3125
1523946841119553,-3.4375,-2.875,-2.625
1523946841142616,-4.125,-2,-3.25
1523946841157654,-6.1875,-1.6875,-1.8125
1523946841179712,-6.0625,-0.75,-2.3125
1523946841202774,-8.6875,-1,-2.6875
1523946841216813,-14.1875,-4.3125,-1.0625
1523946841239873,-9.25,-5.1875,-0.75
1523946841262934,-3.375,-3.5625,-1.625
1523946841276971,-1.1875,-1.0625,1.6875
1523946841300031,-6.875,-4.1875,2.375
1523946841323093,-13.125,-8.8125,-1.375
1523946841337134,-7.25,-7.125,-0.0625
1523946841360216,-3.5,-8.75,-0.5
1523946841383253,-2.6875,-4.3125,-0.8125
1523946841397290,-8.4375,-0.8125,-1.9375
1523946841419349,-13.9375,1.375,-2.25
1523946841443415,-18.75,3.75,-2.75
1523946841464470,-16.6875,6.0625,-3.6875
1523946841479509,-16.625,9.875,-4.375
1523946841502570,-13.8125,10.375,-5.0625
1523946841523627,-18.0625,7.6875,-3.75
1523946841539668,-21.125,8.1875,-1.1875
1523946841562732,-24.3125,4,-0.4375
1523946841583787,-18.625,-0.1875,0.1875
1523946841599829,-11.6875,-3,-1.4375
1523946841622890,-4.4375,-0.6875,-1.0625
1523946841643948,-0.4375,1.1875,-0.9375
1523946841659992,-1.6875,4.0625,0.0625
1523946841683051,-4.6875,4.0625,0.375
1523946841704116,-3.4375,5.3125,2.1875
1523946841726174,1.125,6.3125,0.625
1523946841742210,1.75,3.875,-0.125
1523946841764268,-1.5625,3.5625,1.25
1523946841780308,2.1875,5.5625,0.5625
1523946841802368,4.625,3.125,-0.875
1523946841824428,2.3125,1.75,-0.5
1523946841839467,2.9375,1.3125,-0.875
1523946841862530,6.125,1.5,0.125
1523946841885589,10.6875,1.375,4.3125
1523946841899625,11.3125,1.5,3.875
1523946841922688,6,-1.5,2
1523946841945751,-4.6875,-0.8125,0.5625
1523946841959785,-0.875,0.625,3.4375
1523946841981845,6.4375,2.625,2.4375
1523946842005911,4.625,1.3125,1.5625
1523946842019949,-6.0625,0.9375,-0.4375
1523946842042009,-6.9375,2.125,2.125
1523946842056043,1.3125,3.375,3.25
1523946842079103,5.9375,2.4375,3.3125
1523946842093141,-0.6875,0.6875,2.3125
1523946842116201,-6.375,0.625,3.25
1523946842139263,1.6875,1.625,3.125
1523946842153303,7.625,1.3125,0.1875
1523946842176365,5.6875,0.5625,1.1875
1523946842199423,4.4375,0.875,2.8125
1523946842213460,6.0625,0.6875,3.5
1523946842235521,4.3125,1.875,1.0625
1523946842259585,1.1875,1.125,1.875
1523946842273625,2.1875,2.9375,4.1875
1523946842295680,7,1.375,2.3125
1523946842318743,3.5,1.5,-0.125
1523946842341804,0.875,4.1875,1.9375
1523946842355838,-1.9375,3.6875,-1
1523946842378904,-7.5,1.1875,-5
1523946842401963,-10.8125,0.6875,-7.4375
1523946842415998,-11.125,0.25,-6.25
1523946842439062,-12.5625,-2.9375,-5.4375
1523946842461123,-14.8125,-7.875,-10
1523946842476160,-24.6875,-11.5625,-10.375
1523946842498219,-24.625,-7.75,-10.625
1523946842521283,-18.4375,-3.375,-11.8125
1523946842536321,-10.375,-1.6875,-12.5
1523946842558399,-12.5,-5.9375,-7.9375
1523946842581441,-17.5625,-6.0625,-6.625
1523946842595476,-15.0625,-5.4375,-3.875
1523946842618539,-7.375,-4.4375,-2.6875
1523946842641603,-4.25,-3.8125,-0.375
1523946842655637,-3.75,-1.4375,-0.125
1523946842678699,-4.9375,0.9375,2.6875
1523946842701762,-1.0625,5.625,2.9375
1523946842715796,0.125,5,3.1875
1523946842738858,-3.25,2.25,2.5625
1523946842761920,-5.375,0.75,2.5
1523946842775955,-0.3125,0.75,2.9375
1523946842798015,4.125,0.9375,0.375
1523946842821079,1.875,1.5,-0.4375
1523946842836117,1,3.25,-0.75
1523946842858177,0.375,2.6875,-2.75
1523946842881235,-1.5,0.875,-2.1875
1523946842896276,-1.1875,0.125,-1.4375
1523946842918334,1.5625,-1.5,-0.9375
1523946842941399,1.25,-0.9375,-1.0625
1523946842955435,-3.4375,-0.25,-1.125
1523946842978499,-4.1875,-0.8125,-1.375
1523946843001557,-4.0625,-0.875,-0.625
1523946843015596,-4.875,-1.6875,-0.0625
1523946843038655,-5.6875,-1.875,1.75
1523946843061716,-4.6875,-0.125,3.6875
1523946843075755,-2.75,1.4375,4
1523946843097812,-1.1875,1.5,5.125
1523946843121876,0.5,1.9375,3.625
1523946843135922,2.75,3.3125,5.375
1523946843157978,2.0625,6.1875,3
1523946843181033,1.5625,5.1875,3.0625
1523946843196074,2.5625,3.25,3.1875
1523946843218131,4.1875,0.8125,2.9375
1523946843241196,8.6875,1.375,2.375
1523946843256234,10.5625,2.9375,2.375
1523946843278294,6.75,3.5,4.125
1523946843301355,1.375,2,5.4375
1523946843316392,-0.625,2.375,4.375
1523946843338452,2.0625,4.25,2.9375
1523946843361513,2.9375,4.5625,1.9375
1523946843375549,-0.25,3.75,1.75
1523946843398613,1.1875,5.625,2.75
1523946843421673,4.4375,4.125,1.6875
1523946843435716,7.1875,3.4375,2.0625
1523946843458772,10.4375,2.6875,4.0625
1523946843481833,12.5,2,4.4375
1523946843495870,5.6875,1.25,2.8125
1523946843517929,2.5,4.625,4.875
1523946843541995,4.25,4,2.0625
1523946843556029,-0.8125,3.625,1.375
1523946843578090,2.6875,4,2.75
1523946843601151,11.1875,3.5625,2.75
1523946843616190,10.25,2.4375,5
1523946843638248,5.8125,0.9375,3.9375
1523946843661311,5.0625,1,2.625
1523946843676350,9.875,1,1.5625
1523946843698407,7.9375,-0.5625,-0.375
1523946843721470,1.3125,-1.375,0.625
1523946843735518,1,0.625,0.9375
1523946843758570,5,-0.25,-1.125
1523946843780627,7.125,-0.1875,-1.5
1523946843795666,12.3125,-0.5,-2.5625
1523946843818739,16.5,-0.75,-0.9375
